# time-series file = timeseries_ERA5_demErr.h5
# Y/X = 764, 786, lat/lon = 10.423870, -75.551091
# reference pixel: y=779, x=890
# reference date: 20210716
# estimated time function parameters:
#     velocity:  0.08 +/-  0.04 cm/year
# unit: cm
20190116	-0.6516852
20190209	-0.89870495
20190329	-1.7161068
20190410	-0.6941082
20190528	-0.8214813
20190621	-0.44657135
20190727	-0.5399886
20190808	-0.7658961
20190901	-0.38603616
20191007	-0.14482445
20191124	0.11419824
20191206	0.35211524
20200123	-0.022546144
20200216	0.19599037
20200323	-0.047186594
20200416	0.019109339
20200522	-0.24527656
20200603	-0.029331906
20200721	0.004355258
20200814	-0.18190993
20200919	0.22941926
20201013	0.5366642
20201130	0.2414231
20201212	-0.08794122
20210117	-0.3907145
20210222	-0.65108585
20210330	0.15250203
20210423	0.3688838
20210517	-0.016673505
20210610	-0.010758807
20210716	0.0
20210821	0.06443539
20210902	0.052655425
20211008	0.24165814
20211101	0.058459945
20211219	0.13860004
20220223	0.2823976
20220331	-0.30358094
20220412	0.08079475
20220530	-0.43612346
20220623	-0.08295364
20220729	0.06504679
20220810	0.5248879
20220927	0.03976938
20221009	0.0678996
20221114	-0.50788194
20221220	-0.07644499
20230101	-0.2259822
20230206	-0.09909659
20230326	-0.15798034
20230407	-0.5182063
20230513	-0.24602418
20230618	2.457943
20230712	-0.326184
20230817	-0.17739488
20230910	-0.43933076
20231016	-0.0540398
20231121	-0.65124696
20231203	-0.6603117
20240108	-0.5952572
