# time-series file = timeseries_ERA5_demErr.h5
# Y/X = 740, 826, lat/lon = 10.426890, -75.546057
# reference pixel: y=771, x=994
# reference date: 20210716
# estimated time function parameters:
#     velocity: -0.42 +/-  0.09 cm/year
# unit: cm
20190116	3.9163074
20190209	4.216043
20190329	3.1173296
20190410	3.7388854
20190528	4.299924
20190621	3.4393568
20190727	3.289775
20190808	3.1923022
20190901	2.2034843
20191007	2.9386625
20191124	2.9926646
20191206	2.8086705
20200123	2.251885
20200216	2.486581
20200323	1.518685
20200416	1.3699237
20200522	0.51251686
20200603	0.6207324
20200721	0.8247228
20200814	0.6661367
20200919	0.6906651
20201013	1.0181142
20201130	1.2595037
20201212	0.6789103
20210117	0.3719043
20210222	0.80568266
20210330	0.47508216
20210423	1.3437467
20210517	0.10019392
20210610	0.41472578
20210716	0.0
20210821	0.20543002
20210902	0.243707
20211008	0.36022514
20211101	0.4069239
20211219	0.7074248
20220223	1.0055693
20220331	1.0292782
20220412	1.2231168
20220530	1.3547735
20220623	1.7831975
20220729	1.0520508
20220810	1.6917162
20220927	1.0485996
20221009	0.8524256
20221114	1.0995246
20221220	0.9318227
20230101	1.6690569
20230206	1.6622039
20230326	1.4478537
20230407	0.7420797
20230513	0.7446274
20230618	4.136708
20230712	1.1844505
20230817	0.68891716
20230910	1.0782533
20231016	1.2769097
20231121	0.6791204
20231203	0.87265205
20240108	0.34382308
