# time-series file = timeseries_ERA5_demErr.h5
# Y/X = 1076, 1513, lat/lon = 10.384609, -75.459608
# reference pixel: y=771, x=994
# reference date: 20210716
# estimated time function parameters:
#     velocity: 0.14 +/- 0.10 cm/year
# unit: cm
20190116	2.1706445
20190209	2.410649
20190329	2.916334
20190410	2.122663
20190528	2.9520254
20190621	1.5205903
20190727	2.3730717
20190808	1.4525528
20190901	0.1965817
20191007	0.019347295
20191124	-1.044676
20191206	0.6736856
20200123	0.5291045
20200216	-0.12414493
20200323	0.5039431
20200416	0.46211666
20200522	-1.500945
20200603	-0.27174354
20200721	-1.0763338
20200814	-1.3970283
20200919	-1.076538
20201013	-0.071644224
20201130	-0.43693185
20201212	-1.3211968
20210117	-0.31959713
20210222	-1.1019042
20210330	-1.4498165
20210423	-1.1892709
20210517	0.4114233
20210610	0.19410682
20210716	0.0
20210821	1.2825701
20210902	0.27422774
20211008	0.24641119
20211101	1.0827549
20211219	0.5428059
20220223	0.24574044
20220331	1.2197511
20220412	0.51661247
20220530	1.1389318
20220623	2.2493699
20220729	1.425603
20220810	1.3658144
20220927	1.5651958
20221009	1.4490439
20221114	1.9516878
20221220	0.25976187
20230101	1.4484968
20230206	1.2612753
20230326	1.4543514
20230407	1.1669885
20230513	0.5540242
20230618	1.1387691
20230712	1.6824471
20230817	0.68461204
20230910	2.3335326
20231016	2.7270243
20231121	1.6037203
20231203	1.428789
20240108	0.6877632
